hospital_id,hospital_fns_id,region,row_index,21_value,22_value
118108,1208,8,8338,3192252,1131494
119100,1303,8,8343,63893481,44461796
119101,1304,8,8344,13458962,5221623
119102,1305,8,8345,12249599,6106487
120101,1406,8,8352,68929754,52045165
120102,1407,8,8353,5581340,2115016
120103,1408,8,8354,4471508,1444294
120104,1409,8,8355,3744355,1306116
120105,1405,8,8351,4611694,1982485
120106,14010,8,8356,3826306,1345896
120107,1404,8,8350,3230704,1056090
121109,17016,9,8388,88124414,66556286
121110,17013,9,8385,12230638,7046417
121111,17012,9,8384,2744283,913927
121112,17015,9,8387,2547577,1054549
121113,1704,9,8376,3787118,1879340
121114,1705,9,8377,15691465,11845954
121115,1707,9,8379,3764953,1304908
121116,17010,9,8382,3013588,1215545
121117,1709,9,8381,12565549,5701266
121118,17011,9,8383,2448526,901478
121119,1708,9,8380,2860194,981353
121120,17014,9,8386,3503374,1337868
121121,1706,9,8378,11309114,5707840
122100,1803,14,8392,58672291,40479274
122101,1804,14,8393,2005246,600141
122102,1805,14,8394,2258911,598561
122103,1806,14,8395,3862591,1065280
122104,1807,14,8396,6983058,1782158
122105,1808,14,8397,4015025,1125073
122106,1809,14,8398,3227023,749265
122200,18011,14,8400,2959654,754453
123100,1903,10,8403,51691574,30565860
123101,1905,10,8405,4124338,1481615
123102,1906,10,8406,3210738,664742
123103,1904,10,8404,2285490,532126
123104,1907,10,8407,1764740,528566
123105,1908,10,8408,1654744,443247
124105,20011,10,8419,85528894,56673035
124110,2008,10,8416,2010034,1051565
124115,2006,10,8414,2664893,1047449
124120,2005,10,8413,2841470,1401000
124125,2009,10,8417,2308159,1011964
124130,2003,10,8411,6572546,1793846
124140,20010,10,8418,1640473,533215
124145,2007,10,8415,2344351,864530
125100,2107,11,8428,38668639,17812264
125101,2108,11,8429,14282639,5867143
125102,2105,11,8426,2663015,950230
125103,2106,11,8427,3106378,762442
125104,2104,11,8425,2363435,514414
126100,2205,12,8436,49183753,29185353
126101,2204,12,8435,14758314,5617074
126102,2203,12,8434,3609386,1478820
126704,22012,12,8443,1689822,791390
128109,1506,8,8362,23741306,10463206
128110,1507,8,8363,8229862,2589642
128111,1504,8,8360,14512219,4360200
128112,1505,8,8361,2506823,948264
128113,1503,8,8359,9555366,3243054
129100,1603,9,8366,26122756,9955553
129101,1607,9,8370,2415974,734967
129103,1606,9,8369,3526767,1029479
129104,1605,9,8368,5792654,1985239
129106,1604,9,8367,20962258,9831429
129107,1608,9,8371,3348905,1168163
129108,1609,9,8372,2595378,762841
133150,3302,10,8500,25923666,9410999
133155,3306,10,8504,14946285,5591278
133160,3304,10,8502,3053811,983548
133165,3303,10,8501,6513113,2880001
133170,3305,10,8503,1735075,448106
