hospital_id,hospital_fns_id,region,row_index,21_value,22_value
121116,17010,9,8098,1265136,476843
121117,1709,9,8097,3138081,2383351
121118,17011,9,8099,1246906,441797
121119,1708,9,8096,1272488,621977
121120,17014,9,8102,1791346,827406
121121,1706,9,8094,5087320,2530751
122100,1803,14,8107,31657539,23785821
122101,1804,14,8108,1188075,352459
122102,1805,14,8109,1145470,357642
122103,1806,14,8110,1611098,489827
122104,1807,14,8111,3354705,1410689
122105,1808,14,8112,2195887,788939
122106,1809,14,8113,1764320,375042
122200,18011,14,--,--,--
123100,1903,10,8117,29405806,16529623
123101,1905,10,8119,2221444,1021896
123102,1906,10,8120,1784664,338584
123103,1904,10,8118,1473678,363279
123104,1907,10,8121,678240,197360
123105,1908,10,8122,608777,179877
124105,20011,10,8133,41129908,27169136
124110,2008,10,8130,1082614,349601
124115,2006,10,8128,1315436,467765
124120,2005,10,8127,1475662,492480
124125,2009,10,8131,1172209,457007
124130,2003,10,8125,3133682,952025
124140,20010,10,8132,812599,248568
124145,2007,10,8129,890017,368380
125100,2107,11,8141,23501725,8852133
125101,2108,11,8142,5332806,1586236
125102,2105,11,8139,1514387,259883
125103,2106,11,8140,1475169,210795
125104,2104,11,8138,1408445,249076
126100,2205,12,8149,25512039,15118230
126101,2204,12,8148,3510296,1403545
126102,2203,12,8147,1367799,333418
126704,22012,12,--,--,--
128109,1506,8,8078,10536783,3854255
128110,1507,8,8079,3856646,1290275
128111,1504,8,8076,7540067,2794406
128112,1505,8,8077,1237499,493072
128113,1503,8,8075,4806908,2384934
129100,1603,9,8082,10826403,4125447
129101,1607,9,8086,1710076,561911
129103,1606,9,8085,2387735,798340
129104,1605,9,8084,3331693,1028086
129106,1604,9,8083,11768822,5219744
129107,1608,9,8087,2005614,726779
129108,1609,9,8088,1623929,440387
133150,3302,10,8210,13827905,4867959
133155,3306,10,8214,7060388,2137362
133160,3304,10,8212,1835275,262311
133165,3303,10,8211,3090543,1020576
133170,3305,10,8213,849404,160124
