hospital_id,hospital_name,2014_te_crs,2014_te_vrs,2014_te_nirs,2015_te_crs,2015_te_vrs,2015_te_nirs,2016_te_crs,2016_te_vrs,2016_te_nirs,2017_te_crs,2017_te_vrs,2017_te_nirs,2018_te_crs,2018_te_vrs,2018_te_nirs,2019_te_crs,2019_te_vrs,2019_te_nirs,2020_te_crs,2020_te_vrs,2020_te_nirs
108100,Hospital San Camilo de San Felipe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108101,Hospital San Juan de Dios (Los Andes),0.24,0.233,0.233,0.343,0.328,0.328,0.35,0.341,0.35,0.326,0.289,0.289,0.273,0.262,0.262,0.294,0.293,0.293,0.336,0.332,0.332
109100,Hospital San José,0.011,0.009,0.011,0.009,0.007,0.009,0.006,0.006,0.006,0.056,0.054,0.056,0.038,0.036,0.038,0.0,0.0,0.0,0.0,0.0,0.0
109101,Hospital Roberto del Río,0.212,0.203,0.203,0.218,0.201,0.218,0.161,0.157,0.161,0.142,0.138,0.142,0.123,0.121,0.123,0.0,0.0,0.0,0.096,0.067,0.067
110100,Hospital San Juan de Dios (Santiago),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110120,Hospital Félix Bulnes Cerda,0.0,0.0,0.0,0.024,0.015,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.066,0.066,0.183,0.113,0.113
110150,Hospital de Melipilla,0.581,0.563,0.581,0.171,0.164,0.171,0.138,0.123,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.098,0.105,0.129,0.035,0.035
111100,Hospital Clínico San Borja Arriarán,0.0,0.0,0.0,0.038,0.01,0.038,0.042,0.0,0.0,0.161,0.117,0.161,0.0,0.0,0.0,0.171,0.171,0.171,0.227,0.0,0.0
111101,Hospital El Carmen de Maipú,0.123,0.102,0.123,0.094,0.086,0.094,0.196,0.164,0.196,0.237,0.195,0.237,0.217,0.179,0.217,0.137,0.102,0.137,0.188,0.16,0.188
111195,Hospital de Urgencia Asistencia Pública,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112100,Hospital Del Salvador de Santiago,0.279,0.215,0.279,0.26,0.191,0.26,0.241,0.184,0.241,0.284,0.203,0.284,0.308,0.263,0.308,0.271,0.226,0.271,0.373,0.288,0.373
112101,Hospital Santiago Oriente Luis Tisne,0.244,0.031,0.244,0.242,0.0,0.242,0.209,0.0,0.209,0.25,0.0,0.25,0.233,0.0,0.233,0.215,0.0,0.215,0.261,0.0,0.261
112102,Hospital Luis Calvo Mackena,0.61,0.111,0.61,0.533,0.0,0.533,0.507,0.0,0.507,0.459,0.0,0.459,0.459,0.0,0.459,0.452,0.0,0.452,0.463,0.0,0.463
112103,Hospital del Tórax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112104,Instituto de Neurocirugía,0.142,0.141,0.142,0.216,0.17,0.216,0.263,0.212,0.263,0.285,0.231,0.285,0.374,0.289,0.374,0.321,0.293,0.321,0.212,0.142,0.142
113100,Hospital Barros Luco Trudeau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113130,Hospital Exequiel González Cortés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,0.0,0.141,0.0,0.0
113180,Hospital Sanatorio El Pino,0.0,0.0,0.0,0.019,0.014,0.019,0.023,0.021,0.023,0.011,0.0,0.0,0.005,0.002,0.005,0.024,0.024,0.024,0.019,0.0,0.0
114101,Hospital Sótero del Río,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114103,Hospital Padre Alberto Hurtado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115100,Hospital de Rancagua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115107,Hospital San Fernando,0.187,0.0,0.0,0.21,0.0,0.0,0.165,0.0,0.0,0.182,0.0,0.0,0.062,0.0,0.0,0.073,0.0,0.0,0.064,0.0,0.0
116100,Hospital de Curicó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116105,Hospital de Talca,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.022,0.0,0.0,0.071,0.0,0.0,0.026,0.0,0.0
116108,Hospital de Linares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117101,Hospital de Chillán,0.066,0.0,0.0,0.126,0.0,0.0,0.167,0.0,0.0,0.789,0.0,0.0,0.811,0.0,0.0,0.664,0.0,0.0,0.902,0.0,0.0
117102,Hospital de San Carlos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,0.0,0.032,0.0,0.0,0.299,0.0,0.0,0.282,0.0,0.0
118100,Hospital Guillermo Grant Benavente,0.051,0.0,0.0,0.053,0.0,0.0,0.065,0.0,0.0,0.958,0.271,0.271,0.963,0.305,0.305,0.957,0.127,0.127,0.962,0.226,0.226
118105,Hospital de Coronel,0.028,0.0,0.0,0.019,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119100,Hospital de Las Higueras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120101,Hospital de Los Ángeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121109,Hospital de Temuco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122100,Hospital de Valdivia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123100,Hospital de Osorno,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.007,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124105,Hospital de Puerto Montt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125100,Hospital de Coyhaique,,,,,,,,,,,,,,,,,,,,,
126100,Hospital Regional de Punta Arenas,,,,,,,,,,,,,,,,,,,,,
129100,Hospital de Angol,,,,,,,,,,,,,,,,,,,,,
129106,Hospital de Victoria,,,,,,,,,,,,,,,,,,,,,
133150,Hospital de Castro,,,,,,,,,,,,,,,,,,,,,
